open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-11-06 13:30:00+00:00,160.85,161.33,160.27,160.65,81952.777,2025-11-06 13:59:59.999000+00:00,13173792.54967,59191,47001.759,7556779.48602
2025-11-06 14:00:00+00:00,160.64,161.51,158.49,158.79,72454.882,2025-11-06 14:29:59.999000+00:00,11586928.48222,67163,25809.205,4128834.61117
2025-11-06 14:30:00+00:00,158.79,159.16,157.35,157.8,150297.702,2025-11-06 14:59:59.999000+00:00,23761372.21096,136391,71373.459,11285764.20535
2025-11-06 15:00:00+00:00,157.79,158.99,157.27,157.63,126397.488,2025-11-06 15:29:59.999000+00:00,19967033.15655,124910,57331.166,9055326.34045
2025-11-06 15:30:00+00:00,157.64,157.81,155.4,155.92,214090.212,2025-11-06 15:59:59.999000+00:00,33434717.0363,149785,101292.409,15818697.62033
2025-11-06 16:00:00+00:00,155.92,156.99,155.7,156.56,108257.543,2025-11-06 16:29:59.999000+00:00,16907283.11754,90544,40711.036,6359512.56687
2025-11-06 16:30:00+00:00,156.55,156.66,153.8,155.4,221404.217,2025-11-06 16:59:59.999000+00:00,34315582.709,125004,86455.174,13399851.27934
2025-11-06 17:00:00+00:00,155.4,156.66,154.84,156.51,111830.204,2025-11-06 17:29:59.999000+00:00,17414064.47257,93695,68172.514,10616852.89261
2025-11-06 17:30:00+00:00,156.5,157.64,156.08,157.26,73042.724,2025-11-06 17:59:59.999000+00:00,11463800.75773,68935,35508.994,5571296.57715
2025-11-06 18:00:00+00:00,157.26,157.59,155.46,156.03,73654.278,2025-11-06 18:29:59.999000+00:00,11518651.54829,57001,33085.064,5171743.85285
2025-11-06 18:30:00+00:00,156.02,158.67,155.97,157.49,74934.639,2025-11-06 18:59:59.999000+00:00,11812878.87839,65514,35859.856,5651954.94399
2025-11-06 19:00:00+00:00,157.49,157.83,156.91,157.29,47824.094,2025-11-06 19:29:59.999000+00:00,7524078.38197,61676,21246.941,3343211.44781
2025-11-06 19:30:00+00:00,157.29,157.55,156.15,156.89,57943.668,2025-11-06 19:59:59.999000+00:00,9082810.44641,54293,21367.937,3349840.37408
2025-11-06 20:00:00+00:00,156.89,157.82,156.36,156.42,46073.734,2025-11-06 20:29:59.999000+00:00,7244348.85148,55450,18886.758,2969386.56432
2025-11-06 20:30:00+00:00,156.43,156.47,154.64,155.31,75342.012,2025-11-06 20:59:59.999000+00:00,11703011.4146,77203,36334.372,5643102.77913
2025-11-06 21:00:00+00:00,155.31,155.84,154.67,155.56,45017.641,2025-11-06 21:29:59.999000+00:00,6988529.70879,53586,22352.855,3470434.0207
2025-11-06 21:30:00+00:00,155.57,156.94,155.52,156.49,39787.98,2025-11-06 21:59:59.999000+00:00,6218762.62822,40733,25261.94,3947467.08089
2025-11-06 22:00:00+00:00,156.49,156.81,155.09,155.11,29811.927,2025-11-06 22:29:59.999000+00:00,4652592.11179,33040,15184.563,2369190.03247
2025-11-06 22:30:00+00:00,155.12,155.79,154.26,155.58,55694.389,2025-11-06 22:59:59.999000+00:00,8626649.72962,41474,30431.258,4714264.34033
2025-11-06 23:00:00+00:00,155.57,155.57,153.45,154.54,58025.528,2025-11-06 23:29:59.999000+00:00,8959398.52469,50707,23619.923,3647156.25365
2025-11-06 23:30:00+00:00,154.55,155.33,153.85,155.28,40723.796,2025-11-06 23:59:59.999000+00:00,6299005.84417,43824,22905.539,3544775.5034
2025-11-07 00:00:00+00:00,155.27,156.59,154.89,155.22,67957.742,2025-11-07 00:29:59.999000+00:00,10587137.41001,66882,34161.732,5324847.76273
2025-11-07 00:30:00+00:00,155.21,157.14,155.09,156.77,67964.277,2025-11-07 00:59:59.999000+00:00,10635496.54219,72563,40954.587,6410431.67163
2025-11-07 01:00:00+00:00,156.78,157.25,155.41,156.69,49810.178,2025-11-07 01:29:59.999000+00:00,7792737.61213,69611,24742.64,3871628.76281
2025-11-07 01:30:00+00:00,156.68,157.09,154.22,157.05,87716.756,2025-11-07 01:59:59.999000+00:00,13625651.65773,95648,43853.505,6812330.87006
2025-11-07 02:00:00+00:00,157.04,157.63,156.16,156.2,59053.42,2025-11-07 02:29:59.999000+00:00,9270445.162,82405,27917.95,4382756.14532
2025-11-07 02:30:00+00:00,156.21,158.1,156.19,158.01,64094.628,2025-11-07 02:59:59.999000+00:00,10079182.88052,65296,33411.738,5257351.87608
2025-11-07 03:00:00+00:00,158.02,158.62,157.46,157.71,68183.491,2025-11-07 03:29:59.999000+00:00,10777253.34584,60446,39551.824,6251045.41644
2025-11-07 03:30:00+00:00,157.72,157.8,156.79,156.85,51735.524,2025-11-07 03:59:59.999000+00:00,8136348.7513,45241,16129.74,2536476.82588
2025-11-07 04:00:00+00:00,156.86,157.08,155.78,156.43,67815.408,2025-11-07 04:29:59.999000+00:00,10597508.4884,55478,28119.95,4393077.86971
2025-11-07 04:30:00+00:00,156.42,156.43,155.24,156.17,54626.481,2025-11-07 04:59:59.999000+00:00,8510075.13452,42636,23464.049,3654362.87452
2025-11-07 05:00:00+00:00,156.17,157.98,156.15,157.47,51962.791,2025-11-07 05:29:59.999000+00:00,8172823.17176,54364,28300.926,4451472.10361
2025-11-07 05:30:00+00:00,157.47,158.24,157.15,158.09,42728.28,2025-11-07 05:59:59.999000+00:00,6738000.94559,48252,22560.172,3556999.19067
2025-11-07 06:00:00+00:00,158.1,158.28,157.7,157.79,32882.706,2025-11-07 06:29:59.999000+00:00,5193654.79367,31611,15502.397,2448479.55695
2025-11-07 06:30:00+00:00,157.8,157.82,156.8,156.8,24524.051,2025-11-07 06:59:59.999000+00:00,3857890.88771,28935,10277.63,1616836.84964
2025-11-07 07:00:00+00:00,156.81,157.63,156.62,157.1,33425.064,2025-11-07 07:29:59.999000+00:00,5251107.63523,35789,17693.054,2779461.87902
2025-11-07 07:30:00+00:00,157.1,157.87,156.37,157.79,35630.351,2025-11-07 07:59:59.999000+00:00,5597185.23683,33540,19748.674,3103019.96506
2025-11-07 08:00:00+00:00,157.79,158.21,157.27,157.68,35015.992,2025-11-07 08:29:59.999000+00:00,5526814.5536,37468,17757.902,2802755.10662
2025-11-07 08:30:00+00:00,157.69,157.84,156.85,157.3,25823.189,2025-11-07 08:59:59.999000+00:00,4059947.69996,35174,12772.309,2008034.38385
2025-11-07 09:00:00+00:00,157.3,157.33,154.92,155.07,59149.756,2025-11-07 09:29:59.999000+00:00,9226200.53847,49662,22353.265,3490133.49548
2025-11-07 09:30:00+00:00,155.07,155.39,154.13,154.74,69343.283,2025-11-07 09:59:59.999000+00:00,10723103.96379,68531,36786.484,5687967.74692
2025-11-07 10:00:00+00:00,154.73,155.76,154.17,154.46,72963.942,2025-11-07 10:29:59.999000+00:00,11301873.19616,69748,38930.324,6032196.27157
2025-11-07 10:30:00+00:00,154.47,155.25,153.64,154.25,53473.261,2025-11-07 10:59:59.999000+00:00,8256150.68715,44697,23292.051,3598095.28042
2025-11-07 11:00:00+00:00,154.26,154.26,151.67,152.25,155818.27,2025-11-07 11:29:59.999000+00:00,23783993.08482,144440,56556.035,8633137.65019
2025-11-07 11:30:00+00:00,152.25,154.19,152.03,153.85,85984.195,2025-11-07 11:59:59.999000+00:00,13175970.57751,90911,48795.349,7479504.90979
2025-11-07 12:00:00+00:00,153.86,154.17,151.88,152.02,67413.453,2025-11-07 12:29:59.999000+00:00,10319400.58502,73834,24595.078,3766280.43344
2025-11-07 12:30:00+00:00,152.02,152.4,150.92,151.64,154598.175,2025-11-07 12:59:59.999000+00:00,23445893.29578,113387,69998.012,10618259.95359
2025-11-07 13:00:00+00:00,151.64,153.22,151.0,151.9,234971.946,2025-11-07 13:29:59.999000+00:00,35795027.65776,105456,179352.359,27331671.77932
2025-11-07 13:30:00+00:00,151.89,153.0,151.53,152.31,75095.223,2025-11-07 13:59:59.999000+00:00,11433516.84189,81767,32928.31,5014931.28768
2025-11-07 14:00:00+00:00,152.3,152.98,151.22,152.36,69778.836,2025-11-07 14:29:59.999000+00:00,10621089.41467,79173,37171.847,5658227.29819
2025-11-07 14:30:00+00:00,152.37,155.14,149.82,154.76,353540.94,2025-11-07 14:59:59.999000+00:00,53977261.15401,251123,200580.745,30688359.75525
2025-11-07 15:00:00+00:00,154.77,155.62,153.29,154.64,157538.537,2025-11-07 15:29:59.999000+00:00,24361585.03692,183935,91761.727,14192603.55143
2025-11-07 15:30:00+00:00,154.63,156.27,153.68,155.42,94499.896,2025-11-07 15:59:59.999000+00:00,14643035.97317,115513,50762.894,7867929.23535
2025-11-07 16:00:00+00:00,155.42,157.68,154.4,157.48,114899.605,2025-11-07 16:29:59.999000+00:00,17926005.62057,118108,62070.616,9693790.10358
2025-11-07 16:30:00+00:00,157.47,158.13,156.48,157.29,128495.525,2025-11-07 16:59:59.999000+00:00,20215760.13454,134118,66837.514,10517826.49393
2025-11-07 17:00:00+00:00,157.28,161.23,156.51,161.11,246755.892,2025-11-07 17:29:59.999000+00:00,39371154.56008,153725,163008.027,26026911.24356
2025-11-07 17:30:00+00:00,161.1,161.52,160.02,161.16,137667.595,2025-11-07 17:59:59.999000+00:00,22132753.41984,116429,75707.35,12175479.15308
2025-11-07 18:00:00+00:00,161.17,162.61,160.91,162.49,101545.121,2025-11-07 18:29:59.999000+00:00,16421448.71934,100104,54656.55,8843088.78096
2025-11-07 18:30:00+00:00,162.48,162.97,161.75,162.11,105006.787,2025-11-07 18:59:59.999000+00:00,17038763.57709,85207,53238.563,8641702.13876
2025-11-07 19:00:00+00:00,162.12,163.5,161.52,162.92,78731.796,2025-11-07 19:29:59.999000+00:00,12798580.05848,78399,45269.726,7364745.79221
2025-11-07 19:30:00+00:00,162.93,164.48,162.92,164.17,106498.175,2025-11-07 19:59:59.999000+00:00,17453807.60087,81215,64793.301,10619853.3224
2025-11-07 20:00:00+00:00,164.17,164.41,161.84,162.7,178626.373,2025-11-07 20:29:59.999000+00:00,29083481.00307,90802,61271.746,9994750.90231
2025-11-07 20:30:00+00:00,162.7,163.96,162.7,163.36,59577.282,2025-11-07 20:59:59.999000+00:00,9727413.32357,54990,30805.517,5030345.05251
2025-11-07 21:00:00+00:00,163.35,163.82,162.68,163.47,78269.504,2025-11-07 21:29:59.999000+00:00,12771962.87775,43553,25035.752,4087825.53206
2025-11-07 21:30:00+00:00,163.48,163.67,163.17,163.52,34549.904,2025-11-07 21:59:59.999000+00:00,5647279.76774,31917,16353.377,2673225.29863
2025-11-07 22:00:00+00:00,163.51,163.91,162.8,163.61,55232.234,2025-11-07 22:29:59.999000+00:00,9029398.38521,37905,32490.749,5312954.10901
2025-11-07 22:30:00+00:00,163.62,163.67,162.76,163.22,33278.324,2025-11-07 22:59:59.999000+00:00,5431350.92524,26955,11700.526,1909625.3218
2025-11-07 23:00:00+00:00,163.23,163.27,161.95,162.01,80233.678,2025-11-07 23:29:59.999000+00:00,13052407.49549,40410,26981.323,4390373.18641
2025-11-07 23:30:00+00:00,162.02,162.56,161.61,161.79,48590.135,2025-11-07 23:59:59.999000+00:00,7876712.19387,35355,19962.196,3237233.07753
2025-11-08 00:00:00+00:00,161.8,162.52,161.42,161.56,70085.216,2025-11-08 00:29:59.999000+00:00,11348838.48161,55052,27987.979,4534522.43011
2025-11-08 00:30:00+00:00,161.56,162.6,160.59,160.88,61472.082,2025-11-08 00:59:59.999000+00:00,9920927.02119,61779,22421.107,3621096.52916
2025-11-08 01:00:00+00:00,160.87,162.48,160.82,162.38,52856.978,2025-11-08 01:29:59.999000+00:00,8557640.17754,56887,32128.316,5202050.28888
2025-11-08 01:30:00+00:00,162.37,162.37,161.48,162.04,46847.919,2025-11-08 01:59:59.999000+00:00,7582645.31151,42426,26015.945,4210815.0035
2025-11-08 02:00:00+00:00,162.04,163.54,161.93,163.42,60038.975,2025-11-08 02:29:59.999000+00:00,9783123.42332,46669,41923.152,6833751.37697
2025-11-08 02:30:00+00:00,163.43,164.44,163.25,163.41,84576.51,2025-11-08 02:59:59.999000+00:00,13863057.45977,52049,42965.97,7042705.81791
2025-11-08 03:00:00+00:00,163.41,164.89,163.36,163.83,100565.147,2025-11-08 03:29:59.999000+00:00,16521965.89497,55472,62564.618,10281147.61631
2025-11-08 03:30:00+00:00,163.84,164.04,162.48,162.52,69952.479,2025-11-08 03:59:59.999000+00:00,11411239.82381,50392,22762.091,3717062.10448
2025-11-08 04:00:00+00:00,162.52,163.56,162.51,162.62,34536.603,2025-11-08 04:29:59.999000+00:00,5630966.0613,42939,14906.138,2430857.20193
2025-11-08 04:30:00+00:00,162.62,163.66,162.51,162.71,34276.196,2025-11-08 04:59:59.999000+00:00,5588866.1938,34555,16945.254,2764842.34283
2025-11-08 05:00:00+00:00,162.72,163.08,161.75,162.06,32008.469,2025-11-08 05:29:59.999000+00:00,5193587.12638,40830,13516.766,2193708.57706
2025-11-08 05:30:00+00:00,162.06,162.2,161.03,161.37,49922.749,2025-11-08 05:59:59.999000+00:00,8057875.31673,39224,16514.26,2665473.28235
2025-11-08 06:00:00+00:00,161.37,161.62,160.16,161.25,66329.103,2025-11-08 06:29:59.999000+00:00,10665949.35015,51220,25883.854,4162471.29528
2025-11-08 06:30:00+00:00,161.25,161.97,160.98,161.14,25760.042,2025-11-08 06:59:59.999000+00:00,4160861.41375,28935,11149.361,1800861.43844
2025-11-08 07:00:00+00:00,161.14,161.2,159.58,160.19,67569.835,2025-11-08 07:29:59.999000+00:00,10839064.76698,36882,16692.851,2677533.81455
2025-11-08 07:30:00+00:00,160.2,161.11,159.93,161.06,36540.279,2025-11-08 07:59:59.999000+00:00,5864899.57882,24018,9448.235,1517140.00374
2025-11-08 08:00:00+00:00,161.05,161.78,160.3,161.48,61040.356,2025-11-08 08:29:59.999000+00:00,9843407.05202,36527,38535.368,6219598.00071
2025-11-08 08:30:00+00:00,161.48,162.07,161.44,161.56,32708.722,2025-11-08 08:59:59.999000+00:00,5289236.12267,30834,19852.581,3210106.85713
2025-11-08 09:00:00+00:00,161.57,162.13,161.08,162.01,41430.654,2025-11-08 09:29:59.999000+00:00,6686302.8223,28539,14164.258,2287542.94891
2025-11-08 09:30:00+00:00,162.0,162.34,161.0,161.13,41517.844,2025-11-08 09:59:59.999000+00:00,6710822.54943,31133,10759.564,1741783.50332
2025-11-08 10:00:00+00:00,161.13,161.25,160.52,161.11,31771.425,2025-11-08 10:29:59.999000+00:00,5113081.89416,31265,17822.033,2868912.03559
2025-11-08 10:30:00+00:00,161.1,161.17,160.66,160.82,40726.766,2025-11-08 10:59:59.999000+00:00,6555260.41312,24564,15861.987,2553270.79791
2025-11-08 11:00:00+00:00,160.83,161.18,160.47,161.01,46408.989,2025-11-08 11:29:59.999000+00:00,7465189.30097,31157,21242.263,3416841.84612
2025-11-08 11:30:00+00:00,161.0,161.01,159.01,159.39,126103.741,2025-11-08 11:59:59.999000+00:00,20131603.20944,57075,45335.215,7243049.78637
2025-11-08 12:00:00+00:00,159.39,159.7,158.78,159.51,55774.531,2025-11-08 12:29:59.999000+00:00,8885052.66348,44153,24556.338,3911429.83546
2025-11-08 12:30:00+00:00,159.52,159.69,159.0,159.43,28743.363,2025-11-08 12:59:59.999000+00:00,4579040.61722,27383,16062.685,2559026.08996
2025-11-08 13:00:00+00:00,159.44,159.48,158.34,159.15,70470.327,2025-11-08 13:29:59.999000+00:00,11192526.73176,45140,33142.109,5267427.7076
2025-11-08 13:30:00+00:00,159.14,159.42,158.12,158.21,57222.952,2025-11-08 13:59:59.999000+00:00,9083734.07069,49834,29349.246,4660000.61498
2025-11-08 14:00:00+00:00,158.22,158.53,156.8,157.38,118462.222,2025-11-08 14:29:59.999000+00:00,18654886.95452,74094,61698.672,9717423.35463
2025-11-08 14:30:00+00:00,157.37,158.18,157.3,157.67,55687.552,2025-11-08 14:59:59.999000+00:00,8784407.79334,43642,38172.852,6021465.84816
2025-11-08 15:00:00+00:00,157.67,157.83,156.08,156.57,98472.519,2025-11-08 15:29:59.999000+00:00,15449705.35021,59067,42451.743,6658947.88993
2025-11-08 15:30:00+00:00,156.56,156.86,155.9,156.65,87787.46,2025-11-08 15:59:59.999000+00:00,13730465.43688,56571,43033.854,6733966.18279
2025-11-08 16:00:00+00:00,156.65,157.28,155.8,156.94,90430.523,2025-11-08 16:29:59.999000+00:00,14173530.95223,63717,44264.078,6937459.32234
2025-11-08 16:30:00+00:00,156.94,157.38,156.13,156.76,43951.52,2025-11-08 16:59:59.999000+00:00,6889328.88623,53487,20250.771,3174720.77237
2025-11-08 17:00:00+00:00,156.75,157.37,156.03,157.11,39063.823,2025-11-08 17:29:59.999000+00:00,6120960.84558,41925,22171.404,3475400.51702
2025-11-08 17:30:00+00:00,157.11,157.69,156.95,157.6,32801.519,2025-11-08 17:59:59.999000+00:00,5164380.39404,26675,21512.571,3387476.88049
2025-11-08 18:00:00+00:00,157.59,157.75,156.94,157.18,23713.304,2025-11-08 18:29:59.999000+00:00,3731461.85589,24187,11241.528,1769017.17583
2025-11-08 18:30:00+00:00,157.18,158.18,157.18,157.96,53344.721,2025-11-08 18:59:59.999000+00:00,8420673.76792,29584,20547.742,3243057.02967
2025-11-08 19:00:00+00:00,157.95,158.04,156.22,156.65,54420.202,2025-11-08 19:29:59.999000+00:00,8559899.91382,38167,19901.718,3131225.15451
2025-11-08 19:30:00+00:00,156.66,157.54,156.35,157.36,38202.382,2025-11-08 19:59:59.999000+00:00,6002110.51136,27092,15935.396,2502730.06457
2025-11-08 20:00:00+00:00,157.36,157.93,157.22,157.9,31878.333,2025-11-08 20:29:59.999000+00:00,5022402.64636,25007,14888.717,2345531.56499
2025-11-08 20:30:00+00:00,157.91,158.28,157.38,157.69,74267.366,2025-11-08 20:59:59.999000+00:00,11717233.24148,25156,29243.211,4613324.04902
2025-11-08 21:00:00+00:00,157.69,158.07,157.6,157.96,18411.371,2025-11-08 21:29:59.999000+00:00,2905434.83285,16606,10195.772,1608833.7256
2025-11-08 21:30:00+00:00,157.97,158.26,157.71,158.05,21746.915,2025-11-08 21:59:59.999000+00:00,3436611.36866,18294,10732.167,1695907.58152
2025-11-08 22:00:00+00:00,158.05,158.11,157.62,158.04,16700.03,2025-11-08 22:29:59.999000+00:00,2636307.88235,15554,6954.001,1097657.67841
2025-11-08 22:30:00+00:00,158.04,158.4,157.62,158.02,22053.212,2025-11-08 22:59:59.999000+00:00,3483344.55626,12318,11968.049,1890346.53104
2025-11-08 23:00:00+00:00,158.02,158.33,157.85,158.27,23518.518,2025-11-08 23:29:59.999000+00:00,3718169.84476,18624,10328.403,1632605.57277
2025-11-08 23:30:00+00:00,158.27,158.44,157.98,158.02,30755.496,2025-11-08 23:59:59.999000+00:00,4868221.2776,14690,10640.353,1684134.72691
2025-11-09 00:00:00+00:00,158.01,158.02,156.89,157.0,35267.111,2025-11-09 00:29:59.999000+00:00,5553926.23281,22350,11766.938,1852873.97051
2025-11-09 00:30:00+00:00,157.01,157.55,156.6,156.84,19696.885,2025-11-09 00:59:59.999000+00:00,3093392.78,16101,9056.57,1422904.3823
2025-11-09 01:00:00+00:00,156.84,157.68,156.79,157.23,13682.702,2025-11-09 01:29:59.999000+00:00,2152920.04546,20719,6429.764,1011500.5937
2025-11-09 01:30:00+00:00,157.24,158.32,156.77,158.18,17233.891,2025-11-09 01:59:59.999000+00:00,2717998.54005,19504,9664.88,1524919.53564
2025-11-09 02:00:00+00:00,158.17,158.18,157.29,157.29,50486.433,2025-11-09 02:29:59.999000+00:00,7970768.83595,22282,17933.081,2831053.36328
2025-11-09 02:30:00+00:00,157.3,157.3,155.72,156.02,70531.324,2025-11-09 02:59:59.999000+00:00,11024415.63749,51526,33577.862,5249250.7016
2025-11-09 03:00:00+00:00,156.03,156.51,155.11,155.53,61219.801,2025-11-09 03:29:59.999000+00:00,9540992.24454,43233,19790.752,3086026.95534
2025-11-09 03:30:00+00:00,155.54,156.14,155.24,155.88,37962.34,2025-11-09 03:59:59.999000+00:00,5910785.13126,37938,15044.789,2342841.03802
2025-11-09 04:00:00+00:00,155.89,157.64,155.85,157.32,114107.869,2025-11-09 04:29:59.999000+00:00,17900802.41459,33263,87642.905,13751364.09515
2025-11-09 04:30:00+00:00,157.32,157.35,156.7,157.23,26177.761,2025-11-09 04:59:59.999000+00:00,4111373.06403,22225,8963.394,1407503.86802
2025-11-09 05:00:00+00:00,157.23,157.85,157.13,157.8,48914.613,2025-11-09 05:29:59.999000+00:00,7707781.04752,24962,18586.782,2927884.48501
2025-11-09 05:30:00+00:00,157.8,158.33,157.38,158.11,42236.395,2025-11-09 05:59:59.999000+00:00,6671492.69821,21922,10866.353,1716135.02707
2025-11-09 06:00:00+00:00,158.12,158.52,157.85,158.41,37567.812,2025-11-09 06:29:59.999000+00:00,5942665.93039,21361,12038.913,1903939.85533
2025-11-09 06:30:00+00:00,158.42,159.12,158.13,158.26,46350.321,2025-11-09 06:59:59.999000+00:00,7352671.44249,23896,15853.9,2515412.83292
2025-11-09 07:00:00+00:00,158.26,158.5,157.85,157.94,24608.231,2025-11-09 07:29:59.999000+00:00,3893479.20218,23135,9295.179,1470884.8553
2025-11-09 07:30:00+00:00,157.93,159.58,157.92,159.3,89903.589,2025-11-09 07:59:59.999000+00:00,14316480.33807,39420,63130.781,10052960.81935
2025-11-09 08:00:00+00:00,159.29,159.65,158.76,159.1,33154.816,2025-11-09 08:29:59.999000+00:00,5276880.6879,24917,15929.569,2535250.92908
2025-11-09 08:30:00+00:00,159.09,159.69,158.89,159.46,25891.936,2025-11-09 08:59:59.999000+00:00,4124811.3444,23530,11423.865,1820494.89721
2025-11-09 09:00:00+00:00,159.46,159.94,158.93,159.08,37383.307,2025-11-09 09:29:59.999000+00:00,5963587.52798,31359,21606.809,3446247.3252
2025-11-09 09:30:00+00:00,159.08,159.15,158.17,158.27,36216.897,2025-11-09 09:59:59.999000+00:00,5747065.22162,32495,14546.537,2307230.51318
2025-11-09 10:00:00+00:00,158.26,158.27,157.28,157.7,34543.394,2025-11-09 10:29:59.999000+00:00,5450960.97643,40908,15167.576,2392980.81292
2025-11-09 10:30:00+00:00,157.7,158.45,157.28,158.44,22031.953,2025-11-09 10:59:59.999000+00:00,3478656.95009,26081,11716.12,1850083.14672
2025-11-09 11:00:00+00:00,158.44,159.5,158.44,159.08,48919.233,2025-11-09 11:29:59.999000+00:00,7782894.65523,42250,26678.574,4243648.5595
2025-11-09 11:30:00+00:00,159.07,159.3,158.7,159.06,25435.629,2025-11-09 11:59:59.999000+00:00,4044084.72993,30426,14019.0,2229153.09542
2025-11-09 12:00:00+00:00,159.06,159.97,158.59,159.08,71874.791,2025-11-09 12:29:59.999000+00:00,11453503.37769,38821,35726.972,5695808.46843
2025-11-09 12:30:00+00:00,159.08,159.54,158.96,159.1,22328.794,2025-11-09 12:59:59.999000+00:00,3556065.94007,23375,12463.551,1984830.48818
2025-11-09 13:00:00+00:00,159.1,159.94,159.0,159.79,62046.403,2025-11-09 13:29:59.999000+00:00,9904021.64677,35658,39869.632,6364174.5572
2025-11-09 13:30:00+00:00,159.78,160.51,159.44,160.06,106456.853,2025-11-09 13:59:59.999000+00:00,17044054.72749,46171,68704.447,11000770.79787
2025-11-09 14:00:00+00:00,160.05,162.42,159.26,162.4,188312.073,2025-11-09 14:29:59.999000+00:00,30222994.78086,88062,112300.524,18037410.68227
2025-11-09 14:30:00+00:00,162.4,163.12,159.74,160.15,354479.942,2025-11-09 14:59:59.999000+00:00,57206491.44702,136592,176460.928,28549656.02682
2025-11-09 15:00:00+00:00,160.15,162.88,159.72,162.85,209672.247,2025-11-09 15:29:59.999000+00:00,33826028.42443,91040,128059.906,20655651.31321
2025-11-09 15:30:00+00:00,162.86,163.98,162.27,162.53,136325.375,2025-11-09 15:59:59.999000+00:00,22245797.97554,99257,78834.534,12865625.54844
2025-11-09 16:00:00+00:00,162.53,162.87,161.81,162.3,61602.817,2025-11-09 16:29:59.999000+00:00,9995645.18339,58332,24521.627,3980246.65593
2025-11-09 16:30:00+00:00,162.29,163.17,162.1,162.93,53442.568,2025-11-09 16:59:59.999000+00:00,8690156.00735,36393,35159.07,5716760.05137
2025-11-09 17:00:00+00:00,162.94,163.0,161.42,161.69,63409.883,2025-11-09 17:29:59.999000+00:00,10274737.85071,36062,30818.374,4992674.32073
2025-11-09 17:30:00+00:00,161.7,162.04,161.23,161.8,47021.426,2025-11-09 17:59:59.999000+00:00,7600992.24814,32581,27323.109,4416439.83529
2025-11-09 18:00:00+00:00,161.8,162.0,161.35,161.55,32261.726,2025-11-09 18:29:59.999000+00:00,5214882.51063,27249,19887.396,3214639.13891
2025-11-09 18:30:00+00:00,161.55,164.08,161.54,163.99,88956.165,2025-11-09 18:59:59.999000+00:00,14517197.87859,45446,64456.296,10519279.88679
2025-11-09 19:00:00+00:00,163.99,165.23,163.36,165.12,130845.405,2025-11-09 19:29:59.999000+00:00,21513404.42732,53514,91684.688,15084318.24745
2025-11-09 19:30:00+00:00,165.12,166.31,164.89,166.15,151294.474,2025-11-09 19:59:59.999000+00:00,25044174.62797,70479,85052.53,14079979.58493
2025-11-09 20:00:00+00:00,166.16,166.36,165.01,165.65,126158.902,2025-11-09 20:29:59.999000+00:00,20885149.49338,66062,62750.999,10389233.35683
2025-11-09 20:30:00+00:00,165.66,165.99,165.22,165.33,51295.113,2025-11-09 20:59:59.999000+00:00,8496779.67762,35005,21800.673,3612145.44323
2025-11-09 21:00:00+00:00,165.33,165.8,164.89,165.34,33652.479,2025-11-09 21:29:59.999000+00:00,5563178.36873,37755,14302.953,2364524.96851
2025-11-09 21:30:00+00:00,165.33,165.52,164.38,165.22,48197.953,2025-11-09 21:59:59.999000+00:00,7948943.42393,39756,23005.553,3793779.4016
2025-11-09 22:00:00+00:00,165.22,165.42,164.35,164.54,39546.772,2025-11-09 22:29:59.999000+00:00,6519506.77727,36296,15898.707,2620646.5088
2025-11-09 22:30:00+00:00,164.55,165.67,164.12,165.44,34875.344,2025-11-09 22:59:59.999000+00:00,5746881.31172,32425,14021.424,2311998.32724
2025-11-09 23:00:00+00:00,165.44,166.57,164.48,164.52,74242.017,2025-11-09 23:29:59.999000+00:00,12285323.88736,69524,43592.662,7218294.391
2025-11-09 23:30:00+00:00,164.52,164.64,163.93,164.53,43965.81,2025-11-09 23:59:59.999000+00:00,7221262.42289,39204,19387.931,3184676.22367
2025-11-10 00:00:00+00:00,164.53,166.36,163.42,165.82,86041.033,2025-11-10 00:29:59.999000+00:00,14192028.90049,76769,46072.74,7605291.74394
2025-11-10 00:30:00+00:00,165.82,168.37,165.67,167.5,177250.782,2025-11-10 00:59:59.999000+00:00,29651647.83643,100218,106605.007,17833800.75878
2025-11-10 01:00:00+00:00,167.49,168.3,166.44,166.88,106815.143,2025-11-10 01:29:59.999000+00:00,17875423.58479,102289,54806.126,9174026.33037
2025-11-10 01:30:00+00:00,166.87,167.7,166.33,167.07,66359.457,2025-11-10 01:59:59.999000+00:00,11081454.41776,61717,28645.279,4784421.53186
2025-11-10 02:00:00+00:00,167.08,167.91,166.4,167.45,60933.099,2025-11-10 02:29:59.999000+00:00,10188215.30078,52466,31139.974,5206310.06068
2025-11-10 02:30:00+00:00,167.45,168.0,166.4,167.76,77835.664,2025-11-10 02:59:59.999000+00:00,13013260.98199,61392,38137.364,6380056.48285
2025-11-10 03:00:00+00:00,167.76,168.76,167.29,167.49,91531.406,2025-11-10 03:29:59.999000+00:00,15382409.36993,56943,52156.462,8764181.21357
2025-11-10 03:30:00+00:00,167.48,168.38,167.07,168.12,89620.433,2025-11-10 03:59:59.999000+00:00,15045070.06523,56796,43147.935,7248161.65801
2025-11-10 04:00:00+00:00,168.13,168.92,166.67,167.1,91288.747,2025-11-10 04:29:59.999000+00:00,15331882.27505,55360,44382.691,7457037.09104
